연도,시군구별,연료별,용도별,승용,승합,화물,특수,계
2015,서대문구,하이브리드(휘발유+전기),비사업용,672,0,0,0,672
2015,서대문구,휘발유,비사업용,18041,15,29,0,18085
2015,서대문구,휘발유,사업용,29,1,0,0,30
2015,서대문구,휘발유(무연),비사업용,25174,27,20,0,25221
2015,서대문구,휘발유(무연),사업용,56,0,0,0,56
2015,서대문구,휘발유(유연),비사업용,1,0,0,0,1
2015,마포구,CNG,비사업용,26,3,29,0,58
2015,마포구,CNG,사업용,1,295,0,0,296
2015,마포구,경유,비사업용,24959,3507,9416,102,37984
2015,마포구,경유,사업용,371,514,2250,233,3368
2015,마포구,기타연료,비사업용,2,27,85,1,115
2015,마포구,기타연료,사업용,0,0,46,0,46
2015,마포구,엘피지,비사업용,6243,975,1129,1,8348
2015,마포구,엘피지,사업용,2729,2,207,0,2938
2015,마포구,전기,비사업용,32,0,0,0,32
2015,마포구,전기,사업용,278,0,0,0,278
2015,마포구,하이브리드(LPG+전기),비사업용,64,0,0,0,64
2015,마포구,하이브리드(휘발유+전기),비사업용,1105,0,0,0,1105
2015,마포구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2015,마포구,휘발유,비사업용,27228,15,47,5,27295
2015,마포구,휘발유,사업용,71,0,0,0,71
2015,마포구,휘발유(무연),비사업용,34331,38,38,0,34407
2015,마포구,휘발유(무연),사업용,508,0,0,0,508
2015,양천구,CNG,비사업용,33,2,14,0,49
2015,양천구,CNG,사업용,14,662,0,0,676
2015,양천구,경유,비사업용,31042,4125,12235,106,47508
2015,양천구,경유,사업용,52,529,2360,367,3308
2015,양천구,기타연료,비사업용,2,27,90,3,122
2015,양천구,기타연료,사업용,0,0,45,0,45
2015,양천구,엘피지,비사업용,9791,1400,1543,0,12734
2015,양천구,엘피지,사업용,4768,0,290,0,5058
2015,양천구,전기,비사업용,17,0,0,0,17
2015,양천구,전기,사업용,46,0,0,0,46
2015,양천구,하이브리드(LPG+전기),비사업용,107,0,0,0,107
2015,양천구,하이브리드(경유+전기),비사업용,2,0,0,0,2
2015,양천구,하이브리드(휘발유+전기),비사업용,1176,0,0,0,1176
2015,양천구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2015,양천구,휘발유,비사업용,34151,12,23,0,34186
2015,양천구,휘발유,사업용,25,0,0,0,25
2015,양천구,휘발유(무연),비사업용,44517,36,40,0,44593
2015,양천구,휘발유(무연),사업용,64,0,0,0,64
2015,양천구,휘발유(유연),비사업용,3,0,0,0,3
2015,강서구,CNG,비사업용,48,8,18,0,74
2015,강서구,CNG,사업용,26,422,0,0,448
2015,강서구,경유,비사업용,39726,5534,16297,99,61656
2015,강서구,경유,사업용,346,990,2489,200,4025
2015,강서구,기타연료,비사업용,4,24,101,6,135
2015,강서구,기타연료,사업용,0,0,18,0,18
2015,강서구,엘피지,비사업용,13746,1846,2172,3,17767
2015,강서구,엘피지,사업용,7573,0,368,0,7941
2015,강서구,전기,비사업용,20,0,0,0,20
2015,강서구,전기,사업용,23,0,0,0,23
2015,강서구,하이브리드(LPG+전기),비사업용,140,0,0,0,140
2015,강서구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2015,강서구,하이브리드(휘발유+전기),비사업용,1472,0,0,0,1472
2015,강서구,하이브리드(휘발유+전기),사업용,1411,0,0,0,1411
2015,강서구,휘발유,비사업용,39363,26,27,0,39416
2015,강서구,휘발유,사업용,124,0,0,0,124
2015,강서구,휘발유(무연),비사업용,55701,39,36,1,55777
2015,강서구,휘발유(무연),사업용,621,1,0,0,622
2015,강서구,휘발유(유연),비사업용,2,0,0,0,2
2015,구로구,CNG,비사업용,27,0,14,0,41
2015,구로구,CNG,사업용,11,343,0,0,354
2015,구로구,경유,비사업용,29899,4905,13659,99,48562
2015,구로구,경유,사업용,658,693,2225,139,3715
2015,구로구,기타연료,비사업용,0,26,101,2,129
2015,구로구,기타연료,사업용,0,0,22,0,22
2015,구로구,엘피지,비사업용,9138,1279,1387,1,11805
2015,구로구,엘피지,사업용,5349,5,345,0,5699
2015,구로구,전기,비사업용,14,0,0,0,14
2015,구로구,하이브리드(LPG+전기),비사업용,101,0,0,0,101
2015,구로구,하이브리드(휘발유+전기),비사업용,1059,0,0,0,1059
2015,구로구,하이브리드(휘발유+전기),사업용,64,0,0,0,64
2015,구로구,휘발유,비사업용,26859,13,32,0,26904
2015,구로구,휘발유,사업용,182,0,0,0,182
2015,구로구,휘발유(무연),비사업용,38603,22,28,0,38653
2015,구로구,휘발유(무연),사업용,965,2,0,0,967
2015,구로구,휘발유(유연),비사업용,1,0,0,0,1
2015,금천구,CNG,비사업용,18,1,11,0,30
2015,금천구,CNG,사업용,2,391,0,0,393
2015,금천구,경유,비사업용,17163,3339,9878,39,30419
2015,금천구,경유,사업용,210,77,2145,80,2512
2015,금천구,기타연료,비사업용,2,13,37,0,52
2015,금천구,기타연료,사업용,0,0,46,0,46
2015,금천구,엘피지,비사업용,4923,877,1027,2,6829
2015,금천구,엘피지,사업용,4158,0,202,0,4360
2015,금천구,전기,비사업용,10,0,2,0,12
2015,금천구,하이브리드(LPG+전기),비사업용,73,0,0,0,73
2015,금천구,하이브리드(경유+전기),비사업용,0,1,0,0,1
2015,금천구,하이브리드(휘발유+전기),비사업용,536,0,0,0,536
2015,금천구,하이브리드(휘발유+전기),사업용,15,0,0,0,15
2015,금천구,휘발유,비사업용,14411,14,30,0,14455
2015,금천구,휘발유,사업용,39,0,0,0,39
2015,금천구,휘발유(무연),비사업용,22372,13,20,0,22405
2015,금천구,휘발유(무연),사업용,507,0,0,0,507
2015,영등포구,CNG,비사업용,19,2,29,0,50
2015,영등포구,CNG,사업용,6,86,0,0,92
2015,영등포구,경유,비사업용,32678,4825,15327,364,53194
2015,영등포구,경유,사업용,458,340,3746,602,5146
2015,영등포구,기타연료,비사업용,4,28,94,6,132
2015,영등포구,기타연료,사업용,0,0,233,3,236
2015,영등포구,수소,비사업용,1,0,0,0,1
2015,영등포구,엘피지,비사업용,7336,1120,1427,5,9888
2015,영등포구,엘피지,사업용,3392,0,319,1,3712
2015,영등포구,전기,비사업용,33,0,0,0,33
2015,영등포구,전기,사업용,1,0,0,0,1
2015,영등포구,하이브리드(LPG+전기),비사업용,114,0,0,0,114
2015,영등포구,하이브리드(경유+전기),비사업용,2,0,0,0,2
2015,영등포구,하이브리드(휘발유+전기),비사업용,1583,0,0,0,1583
2015,영등포구,하이브리드(휘발유+전기),사업용,264,0,0,0,264
2015,영등포구,휘발유,비사업용,30864,25,48,0,30937
2015,영등포구,휘발유,사업용,63,0,0,0,63
2015,영등포구,휘발유(무연),비사업용,39623,40,43,0,39706
2015,영등포구,휘발유(무연),사업용,622,0,0,0,622
2015,영등포구,휘발유(유연),비사업용,2,0,0,0,2
2015,동작구,CNG,비사업용,18,0,10,0,28
2015,동작구,CNG,사업용,2,76,0,0,78
2015,동작구,경유,비사업용,22524,2996,7008,87,32615
2015,동작구,경유,사업용,6,38,1020,272,1336
2015,동작구,기타연료,비사업용,1,11,49,1,62
2015,동작구,기타연료,사업용,0,0,8,0,8
2015,동작구,엘피지,비사업용,6779,923,943,1,8646
2015,동작구,엘피지,사업용,1190,0,158,0,1348
2015,동작구,전기,비사업용,21,0,0,0,21
2015,동작구,전기,사업용,1,0,0,0,1
2015,동작구,하이브리드(LPG+전기),비사업용,97,0,0,0,97
2015,동작구,하이브리드(휘발유+전기),비사업용,991,0,0,0,991
2015,동작구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
2015,동작구,휘발유,비사업용,24512,11,16,0,24539
2015,동작구,휘발유(무연),비사업용,32256,15,24,0,32295
2015,동작구,휘발유(유연),비사업용,1,0,0,0,1
2015,관악구,CNG,비사업용,18,1,15,1,35
2015,관악구,CNG,사업용,7,238,0,0,245
2015,관악구,경유,비사업용,26227,4056,9764,38,40085
2015,관악구,경유,사업용,179,54,1667,173,2073
2015,관악구,기타연료,비사업용,0,14,53,1,68
2015,관악구,기타연료,사업용,0,0,7,0,7
2015,관악구,엘피지,비사업용,8831,1335,1360,0,11526
2015,관악구,엘피지,사업용,2961,0,325,0,3286
2015,관악구,전기,비사업용,5,0,0,0,5
2015,관악구,전기,사업용,1,0,0,0,1
2015,관악구,하이브리드(LPG+전기),비사업용,128,0,0,0,128
2015,관악구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2015,관악구,하이브리드(휘발유+전기),비사업용,1012,0,0,0,1012
2015,관악구,하이브리드(휘발유+전기),사업용,3,0,0,0,3
2015,관악구,휘발유,비사업용,24877,13,31,0,24921
2015,관악구,휘발유,사업용,22,0,0,0,22
2015,관악구,휘발유(무연),비사업용,37166,23,29,0,37218
2015,관악구,휘발유(무연),사업용,152,0,0,0,152
2015,관악구,휘발유(유연),비사업용,1,0,0,0,1
2015,서초구,CNG,비사업용,44,2,28,1,75
2015,서초구,CNG,사업용,2,488,0,0,490
2015,서초구,경유,비사업용,34885,4259,11297,145,50586
2015,서초구,경유,사업용,806,322,4903,166,6197
2015,서초구,기타연료,비사업용,12,60,164,4,240
2015,서초구,기타연료,사업용,0,0,123,3,126
2015,서초구,엘피지,비사업용,5978,1015,1082,1,8076
2015,서초구,엘피지,사업용,2277,3,97,0,2377
2015,서초구,전기,비사업용,51,0,0,0,51
2015,서초구,전기,사업용,1,0,0,0,1
2015,서초구,하이브리드(LPG+전기),비사업용,93,0,0,0,93
2015,서초구,하이브리드(경유+전기),비사업용,3,0,0,0,3
2015,서초구,하이브리드(휘발유+전기),비사업용,3339,0,0,0,3339
2015,서초구,하이브리드(휘발유+전기),사업용,35,0,0,0,35
2015,서초구,휘발유,비사업용,54030,45,58,1,54134
2015,서초구,휘발유,사업용,314,12,0,0,326
2015,서초구,휘발유(무연),비사업용,51772,53,44,1,51870
2015,서초구,휘발유(무연),사업용,826,0,0,0,826
2015,서초구,휘발유(유연),비사업용,2,0,0,0,2
2015,강남구,CNG,비사업용,53,2,35,0,90
2015,강남구,CNG,사업용,10,190,0,0,200
2015,강남구,경유,비사업용,45914,5254,16673,163,68004
2015,강남구,경유,사업용,3327,796,2094,171,6388
2015,강남구,기타연료,비사업용,12,68,126,12,218
2015,강남구,기타연료,사업용,0,0,252,0,252
2015,강남구,엘피지,비사업용,8036,1377,1508,2,10923
2015,강남구,엘피지,사업용,6268,9,124,0,6401
2015,강남구,전기,비사업용,102,0,0,0,102
2015,강남구,전기,사업용,53,0,0,0,53
2015,강남구,태양열,비사업용,1,0,0,0,1
2015,강남구,하이브리드(LPG+전기),비사업용,150,0,0,0,150
2015,강남구,하이브리드(LPG+전기),사업용,1,0,0,0,1
2015,강남구,하이브리드(경유+전기),비사업용,2,0,0,0,2
2015,강남구,하이브리드(경유+전기),사업용,1,0,0,0,1
2015,강남구,하이브리드(휘발유+전기),비사업용,4113,0,0,0,4113
2015,강남구,하이브리드(휘발유+전기),사업용,458,0,0,0,458
2015,강남구,휘발유,비사업용,72788,65,113,4,72970
2015,강남구,휘발유,사업용,633,6,0,0,639
2015,강남구,휘발유(무연),비사업용,67534,89,95,3,67721
2015,강남구,휘발유(무연),사업용,6089,0,0,0,6089
2015,강남구,휘발유(유연),비사업용,11,0,0,0,11
2015,송파구,CNG,비사업용,69,2,51,0,122
2015,송파구,CNG,사업용,54,862,0,0,916
2015,송파구,경유,비사업용,45860,5207,17150,81,68298
2015,송파구,경유,사업용,296,785,3229,200,4510
2015,송파구,기타연료,비사업용,4,45,176,5,230
2015,송파구,기타연료,사업용,0,0,20,0,20
2015,송파구,엘피지,비사업용,11012,1678,2122,5,14817
2015,송파구,엘피지,사업용,5199,3,484,0,5686
2015,송파구,전기,비사업용,23,0,0,0,23
2015,송파구,전기,사업용,4,0,0,0,4
2015,송파구,하이브리드(CNG+전기),사업용,0,4,0,0,4
2015,송파구,하이브리드(LPG+전기),비사업용,166,0,0,0,166
2015,송파구,하이브리드(LPG+전기),사업용,1,0,0,0,1
2015,송파구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2015,송파구,하이브리드(휘발유+전기),비사업용,2175,0,0,0,2175
2015,송파구,하이브리드(휘발유+전기),사업용,6,0,0,0,6
2015,송파구,휘발유,비사업용,56079,22,73,1,56175
2015,송파구,휘발유,사업용,146,6,0,0,152
2015,송파구,휘발유(무연),비사업용,65249,39,39,0,65327
2015,송파구,휘발유(무연),사업용,302,0,0,0,302
2015,송파구,휘발유(유연),비사업용,7,0,0,0,7
2015,강동구,CNG,비사업용,29,0,21,0,50
2015,강동구,CNG,사업용,11,197,0,0,208
2015,강동구,경유,비사업용,29158,3888,12316,44,45406
2015,강동구,경유,사업용,129,505,1748,222,2604
2015,강동구,기타연료,비사업용,5,36,88,3,132
2015,강동구,기타연료,사업용,0,0,26,0,26
2015,강동구,엘피지,비사업용,9805,1432,1584,1,12822
2015,강동구,엘피지,사업용,5051,1,396,0,5448
2015,강동구,전기,비사업용,13,0,0,0,13
2015,강동구,전기,사업용,6,0,0,0,6
2015,강동구,하이브리드(CNG+전기),사업용,0,2,0,0,2
2015,강동구,하이브리드(LPG+전기),비사업용,92,0,0,0,92
2015,강동구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2015,강동구,하이브리드(휘발유+전기),비사업용,1182,0,0,0,1182
2015,강동구,하이브리드(휘발유+전기),사업용,4,0,0,0,4
2015,강동구,휘발유,비사업용,28838,26,36,0,28900
2015,강동구,휘발유,사업용,40,0,0,0,40
2015,강동구,휘발유(무연),비사업용,40522,25,34,0,40581
2015,강동구,휘발유(무연),사업용,142,1,0,0,143
2015,강동구,휘발유(유연),비사업용,2,0,0,0,2
2016,합계,계,계,2598344,134309,343173,7181,3083007
2016,종로구,CNG,비사업용,5,2,20,0,27
2016,종로구,CNG,사업용,0,95,0,0,95
2016,종로구,경유,비사업용,10291,3300,4378,102,18071
2016,종로구,경유,사업용,57,232,512,65,866
2016,종로구,기타연료,비사업용,2,15,38,5,60
2016,종로구,기타연료,사업용,0,0,99,0,99
2016,종로구,수소,비사업용,2,0,0,0,2
2016,종로구,엘피지,비사업용,1936,360,408,1,2705
2016,종로구,엘피지,사업용,232,0,136,0,368
2016,종로구,전기,비사업용,36,0,1,0,37
2016,종로구,하이브리드(LPG+전기),비사업용,41,0,0,0,41
2016,종로구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2016,종로구,하이브리드(휘발유+전기),비사업용,757,0,0,0,757
2016,종로구,하이브리드(휘발유+전기),사업용,3,0,0,0,3
2016,종로구,휘발유,비사업용,11727,33,41,1,11802
2016,종로구,휘발유,사업용,25,14,0,0,39
2016,종로구,휘발유(무연),비사업용,14246,36,17,1,14300
2016,종로구,휘발유(무연),사업용,185,0,0,0,185
2016,종로구,휘발유(유연),비사업용,13,0,0,0,13
2016,중구,CNG,비사업용,3,1,16,0,20
2016,중구,CNG,사업용,1,17,1,0,19
2016,중구,경유,비사업용,11882,2783,5100,65,19830
2016,중구,경유,사업용,212,386,1505,88,2191
2016,중구,기타연료,비사업용,4,17,53,10,84
2016,중구,기타연료,사업용,0,0,73,0,73
2016,중구,엘피지,비사업용,1666,419,532,1,2618
2016,중구,엘피지,사업용,745,9,76,0,830
2016,중구,전기,비사업용,63,1,0,0,64
2016,중구,전기,사업용,50,0,0,0,50
2016,중구,하이브리드(LPG+전기),비사업용,31,0,0,0,31
2016,중구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2016,중구,하이브리드(휘발유+전기),비사업용,666,0,0,0,666
2016,중구,하이브리드(휘발유+전기),사업용,10,0,0,0,10
2016,중구,휘발유,비사업용,11925,19,22,2,11968
2016,중구,휘발유,사업용,195,8,0,0,203
2016,중구,휘발유(무연),비사업용,12453,16,31,0,12500
2016,중구,휘발유(무연),사업용,433,1,0,0,434
2016,중구,휘발유(유연),비사업용,12,0,0,0,12
2016,용산구,CNG,비사업용,6,0,24,1,31
2016,용산구,CNG,사업용,1,3,0,0,4
2016,용산구,경유,비사업용,16015,2251,5622,86,23974
2016,용산구,경유,사업용,90,54,781,41,966
2016,용산구,기타연료,비사업용,387,24,70,4,485
2016,용산구,기타연료,사업용,0,0,3,0,3
2016,용산구,엘피지,비사업용,3005,537,577,0,4119
2016,용산구,엘피지,사업용,835,4,89,0,928
2016,용산구,전기,비사업용,30,0,0,0,30
2016,용산구,전기,사업용,28,0,0,0,28
2016,용산구,하이브리드(LPG+전기),비사업용,47,0,0,0,47
2016,용산구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2016,용산구,하이브리드(휘발유+전기),비사업용,1070,0,0,0,1070
2016,용산구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2016,용산구,휘발유,비사업용,21990,24,47,0,22061
2016,용산구,휘발유,사업용,21,0,0,0,21
2016,용산구,휘발유(무연),비사업용,21706,35,25,0,21766
2016,용산구,휘발유(무연),사업용,88,0,0,0,88
2016,용산구,휘발유(유연),비사업용,16,0,0,0,16
2016,성동구,CNG,비사업용,11,4,16,0,31
2016,성동구,CNG,사업용,1,162,0,0,163
2016,성동구,경유,비사업용,22857,2597,8511,75,34040
2016,성동구,경유,사업용,541,397,1304,111,2353
2016,성동구,기타연료,비사업용,5,33,56,1,95
2016,성동구,기타연료,사업용,0,0,8,0,8
2016,성동구,엘피지,비사업용,5080,612,996,0,6688
2016,성동구,엘피지,사업용,2949,12,302,0,3263
2016,성동구,전기,비사업용,33,0,0,0,33
2016,성동구,전기,사업용,4,0,0,0,4
2016,성동구,하이브리드(LPG+전기),비사업용,64,0,0,0,64
2016,성동구,하이브리드(LPG+전기),사업용,2,0,0,0,2
2016,성동구,하이브리드(휘발유+전기),비사업용,1208,0,0,0,1208
2016,성동구,하이브리드(휘발유+전기),사업용,20,0,0,0,20
2016,성동구,휘발유,비사업용,21687,9,26,0,21722
2016,성동구,휘발유,사업용,609,4,0,0,613
2016,성동구,휘발유(무연),비사업용,26473,14,3,0,26490
